item_id,modifiers,participant_id,session_id,s3_bucket,s3_object_key,face_crop_s3_object_key,face_crop_s3_bucket,fps,video_length,num_frames,resolution,video_codec_original,audio_codec_original,self_face_swap,processing_mode,processing_config_face_swapper_model,demographics_gender,demographics_native_language,demographics_age_group,technical_info_recording_software,technical_info_device_type,technical_info_device_brand_model,is_speaking,gestures,head_direction,dataset_labels,created_at,teams_meeting_id,duration,r_fps,avg_fps,width,height,has_audio,audio_codec_ffprobe,video_codec_ffprobe,frame_count,bit_rate,profile,pix_fmt,chroma_subsampling,color_range,color_space,color_transfer,color_primaries,chroma_location,field_order,time_base,is_likely_vfr,type,vfrdet_vfr_ratio,vfrdet_vfr_frames,vfrdet_total_frames,vfrdet_min_delta,vfrdet_max_delta,vfrdet_is_vfr,dirname
00086--a36b451c-ef28-4cae-951c-7aebad84a8d1,facefusion-v1,86,a36b451c-ef28-4cae-951c-7aebad84a8d1,grl-mleng-dsfactory-training-video-data,facefusion/00086/00086_a36b451c-ef28-4cae-951c-7aebad84a8d1.mov,,,29.982517081407995,36.353958,1089,1280x720,h264,aac,1.0,,inswapper_128,Male,,18–24,Windows Camera App (Windows default),Windows laptop,HP Elitebook 840 G6,False,"[{'category': 'head', 'type': 'pose', 'description': 'slow head nod'}, {'category': 'deictic', 'type': 'gesture', 'description': 'point upward'}, {'category': 'postural', 'type': 'pose', 'description': 'sit upright'}, {'category': 'iconic', 'type': 'gesture', 'description': 'mimicking using a phone'}, {'category': 'gaze', 'type': 'pose', 'description': 'direct eye contact'}, {'category': 'postural', 'type': 'pose', 'description': 'tilted head'}, {'category': 'affective', 'type': 'gesture', 'description': 'lip biting'}, {'category': 'facial', 'type': 'pose', 'description': 'frown'}, {'category': 'emblematic', 'type': 'gesture', 'description': 'raised fist'}, {'category': 'beat', 'type': 'gesture', 'description': 'chin thrust'}]",variable,['v1.0.0_dataset'],2025-06-13T16:05:31.205236Z,,36.321167,785452/26197,785452/26197,1280,720,False,,h264,1089,35902749,High,yuv420p,yuv420p,tv,bt709,unknown,unknown,left,progressive,1/785452,True,mov,,,,,,,facefusion/00086
00423--feb8d743-e689-4b4a-af37-f583d39fbbfe,raw,423,feb8d743-e689-4b4a-af37-f583d39fbbfe,grl-mleng-dsfactory-training-video-data,raw/00423/feb8d743-e689-4b4a-af37-f583d39fbbfe.mov,,,30.07159120164033,54.805146,1647,1280x720,h264,aac,,,,Male,Portuguese,25–34,Windows Camera App (Windows default),Windows laptop,HP laptop 15s-fq2xxx,False,"[{'category': 'deictic', 'type': 'gesture', 'description': 'gesture to left'}, {'category': 'emblematic', 'type': 'gesture', 'description': 'hand wave in circle'}, {'category': 'iconic', 'type': 'gesture', 'description': 'mimic using a phone'}, {'category': 'head', 'type': 'pose', 'description': 'head tilt right'}, {'category': 'deictic', 'type': 'gesture', 'description': 'gesture inward'}, {'category': 'affective', 'type': 'gesture', 'description': 'playing with hair'}, {'category': 'emblematic', 'type': 'gesture', 'description': 'clenched fist'}, {'category': 'gaze', 'type': 'pose', 'description': 'look down'}, {'category': 'postural', 'type': 'pose', 'description': 'lean back'}, {'category': 'facial', 'type': 'pose', 'description': 'wide eyes'}]",variable,['v1.0.0_dataset'],2025-06-16T18:16:21.004411Z,,54.805167,60/1,16470000/547693,1280,720,True,aac,h264,1647,8201959,Main,yuvj420p,yuvj420p,pc,unknown,unknown,unknown,left,progressive,1/30000,True,mp4,0.942892,1552.0,94.0,907.0,1484.0,True,raw/00423
00423--feb8d743-e689-4b4a-af37-f583d39fbbfe,facefusion-v1,423,feb8d743-e689-4b4a-af37-f583d39fbbfe,grl-mleng-dsfactory-training-video-data,facefusion/00423/00423_feb8d743-e689-4b4a-af37-f583d39fbbfe.mov,,,30.07159120164033,54.805146,1647,1280x720,h264,aac,1.0,,simswap_256,Male,Portuguese,25–34,Windows Camera App (Windows default),Windows laptop,HP laptop 15s-fq2xxx,False,"[{'category': 'deictic', 'type': 'gesture', 'description': 'gesture to left'}, {'category': 'emblematic', 'type': 'gesture', 'description': 'hand wave in circle'}, {'category': 'iconic', 'type': 'gesture', 'description': 'mimic using a phone'}, {'category': 'head', 'type': 'pose', 'description': 'head tilt right'}, {'category': 'deictic', 'type': 'gesture', 'description': 'gesture inward'}, {'category': 'affective', 'type': 'gesture', 'description': 'playing with hair'}, {'category': 'emblematic', 'type': 'gesture', 'description': 'clenched fist'}, {'category': 'gaze', 'type': 'pose', 'description': 'look down'}, {'category': 'postural', 'type': 'pose', 'description': 'lean back'}, {'category': 'facial', 'type': 'pose', 'description': 'wide eyes'}]",variable,['v1.0.0_dataset'],2025-06-16T18:16:21.004411Z,,54.7693,924521/30744,924521/30744,1280,720,False,,h264,1647,26936851,High,yuv420p,yuv420p,tv,bt709,unknown,unknown,left,progressive,1/924521,True,mov,,,,,,,facefusion/00423
00011--7baa2632-db36-4386-ac99-bcb9e5652d58,raw,11,7baa2632-db36-4386-ac99-bcb9e5652d58,grl-mleng-dsfactory-training-video-data,raw/00011/7baa2632-db36-4386-ac99-bcb9e5652d58.mov,00011/7baa2632-db36-4386-ac99-bcb9e5652d58_face_crop.png,grl-mleng-dsfactory-training-faces,15.008297270035468,40.977333,615,1280x720,h264,aac,,,,Male,,45–54,Windows Camera App (Windows default),Windows laptop,Hp elitebook 1040G3,True,"[{'type': 'speaking', 'description': 'Describe your favorite hobby and why you enjoy it'}]",forward,['v1.0.0_dataset'],2025-06-13T16:05:01.858178Z,,40.977333,15/1,461250/30733,1280,720,True,aac,h264,615,4178568,Main,yuvj420p,yuvj420p,pc,unknown,unknown,unknown,left,progressive,1/30000,True,mp4,0.956026,587.0,27.0,1769.0,2444.0,True,raw/00011
00011--7baa2632-db36-4386-ac99-bcb9e5652d58,facefusion-identity-swap-v1,11,7baa2632-db36-4386-ac99-bcb9e5652d58,grl-mleng-dsfactory-training-video-data,facefusion-identity-swap/00011/00011_7baa2632-db36-4386-ac99-bcb9e5652d58.mov,00086/35dedbe5-b7f4-4fbf-8a66-a74b0a4e5b4f_face_crop.png,grl-mleng-dsfactory-training-faces,15.008297270035468,40.977333,615,1280x720,h264,aac,0.0,,inswapper_128,Male,,45–54,Windows Camera App (Windows default),Windows laptop,Hp elitebook 1040G3,True,"[{'type': 'speaking', 'description': 'Describe your favorite hobby and why you enjoy it'}]",forward,['v1.0.0_dataset'],2025-06-13T16:05:01.858178Z,,40.977333,461250/30733,461250/30733,1280,720,False,,h264,615,29408323,High,yuv420p,yuv420p,tv,bt709,unknown,unknown,left,progressive,1/461250,True,mov,,,,,,,facefusion-identity-swap/00011
00379--c0fbaebe-87da-4e88-983e-de9c41cb56b9,raw,379,c0fbaebe-87da-4e88-983e-de9c41cb56b9,grl-mleng-dsfactory-training-video-data,raw/00379/c0fbaebe-87da-4e88-983e-de9c41cb56b9.mov,,,30.003000300030003,57.76089,1733,1280x720,h264,aac,,,,Female,English,25–34,QuickTime (Mac default),MacBook (any model),Apple M3 pro,True,"[{'type': 'speaking', 'description': ""Talk about a challenge you've overcome""}]",left,['v1.0.0_dataset'],2025-06-16T18:15:46.926931Z,,57.807438,100000/3333,100000/3333,1280,720,True,aac,h264,1733,10784554,Main,yuv420p,yuv420p,tv,bt709,bt709,bt709,topleft,progressive,1/100000,True,mov,,,,,,,raw/00379
00379--c0fbaebe-87da-4e88-983e-de9c41cb56b9,facefusion-v1,379,c0fbaebe-87da-4e88-983e-de9c41cb56b9,grl-mleng-dsfactory-training-video-data,facefusion/00379/00379_c0fbaebe-87da-4e88-983e-de9c41cb56b9.mov,/00379.jpg,grl-mleng-dsfactory-training-faces,30.003000300030003,57.76089,1733,1280x720,h264,aac,1.0,,inswapper_128,Female,English,25–34,QuickTime (Mac default),MacBook (any model),Apple M3 pro,True,"[{'type': 'speaking', 'description': ""Talk about a challenge you've overcome""}]",left,['v1.0.0_dataset'],2025-06-16T18:15:46.926931Z,,57.76089,100000/3333,100000/3333,1280,720,False,,h264,1733,22785499,High,yuv420p,yuv420p,tv,bt709,unknown,unknown,left,progressive,1/100000,True,mov,,,,,,,facefusion/00379
00307--0d0f346a-670b-4892-b655-9081c4b7859c,raw,307,0d0f346a-670b-4892-b655-9081c4b7859c,grl-mleng-dsfactory-training-video-data,raw/00307/0d0f346a-670b-4892-b655-9081c4b7859c.mov,,,30.334253638121304,50.273167,1525,1280x720,h264,aac,,,,Male,English,35–44,Windows Camera App (Windows default),Windows laptop,Lenovo ThinkPad P15,False,"[{'category': 'emblematic', 'type': 'gesture', 'description': 'head shake'}, {'category': 'head', 'type': 'pose', 'description': 'chin tuck'}, {'category': 'deictic', 'type': 'gesture', 'description': 'point upward'}, {'category': 'affective', 'type': 'gesture', 'description': 'palms rubbing'}, {'category': 'iconic', 'type': 'gesture', 'description': 'drawing zigzag in air'}, {'category': 'facial', 'type': 'pose', 'description': 'pursed lips'}, {'category': 'gaze', 'type': 'pose', 'description': 'direct eye contact'}, {'category': 'head', 'type': 'pose', 'description': 'slow head nod'}, {'category': 'emblematic', 'type': 'gesture', 'description': 'facepalm'}, {'category': 'postural', 'type': 'pose', 'description': 'elbows on knees'}]",variable,['v1.0.0_dataset'],2025-06-16T18:14:41.618123Z,,50.273167,60/1,3812500/125683,1280,720,True,aac,h264,1525,8270310,Main,yuvj420p,yuvj420p,pc,unknown,unknown,unknown,left,progressive,1/30000,True,mp4,0.90748,1383.0,141.0,939.0,1443.0,True,raw/00307
00307--0d0f346a-670b-4892-b655-9081c4b7859c,facefusion-v1,307,0d0f346a-670b-4892-b655-9081c4b7859c,grl-mleng-dsfactory-training-video-data,facefusion/00307/00307_0d0f346a-670b-4892-b655-9081c4b7859c.mov,,,30.334253638121304,50.273167,1525,1280x720,h264,aac,1.0,,inswapper_128,Male,English,35–44,Windows Camera App (Windows default),Windows laptop,Lenovo ThinkPad P15,False,"[{'category': 'emblematic', 'type': 'gesture', 'description': 'head shake'}, {'category': 'head', 'type': 'pose', 'description': 'chin tuck'}, {'category': 'deictic', 'type': 'gesture', 'description': 'point upward'}, {'category': 'affective', 'type': 'gesture', 'description': 'palms rubbing'}, {'category': 'iconic', 'type': 'gesture', 'description': 'drawing zigzag in air'}, {'category': 'facial', 'type': 'pose', 'description': 'pursed lips'}, {'category': 'gaze', 'type': 'pose', 'description': 'direct eye contact'}, {'category': 'head', 'type': 'pose', 'description': 'slow head nod'}, {'category': 'emblematic', 'type': 'gesture', 'description': 'facepalm'}, {'category': 'postural', 'type': 'pose', 'description': 'elbows on knees'}]",variable,['v1.0.0_dataset'],2025-06-16T18:14:41.618123Z,,50.2732,999817/32960,999817/32960,1280,720,False,,h264,1525,20676452,High,yuv420p,yuv420p,tv,bt709,unknown,unknown,left,progressive,1/999817,True,mov,,,,,,,facefusion/00307
00486--07d73e90-6a12-4e96-9ae2-59a4c31253b4,raw,486,07d73e90-6a12-4e96-9ae2-59a4c31253b4,grl-mleng-dsfactory-training-video-data,raw/00486/07d73e90-6a12-4e96-9ae2-59a4c31253b4.mov,,,29.8976452658943,48.0974,1438,1280x720,h264,aac,,,,Male,Urdu,25–34,Windows Camera App (Windows default),Windows laptop,DELL XPS 15 7590,True,"[{'type': 'speaking', 'description': 'Describe your favorite childhood memory'}]",left,['v1.0.0_dataset'],2025-06-16T18:15:01.193631Z,,48.0974,60/1,43140000/1442923,1280,720,True,aac,h264,1438,8177422,Main,yuvj420p,yuvj420p,pc,unknown,unknown,unknown,left,progressive,1/30000,True,mp4,0.922756,1326.0,111.0,942.0,1452.0,True,raw/00486
00486--07d73e90-6a12-4e96-9ae2-59a4c31253b4,facefusion-v1,486,07d73e90-6a12-4e96-9ae2-59a4c31253b4,grl-mleng-dsfactory-training-video-data,facefusion/00486/00486_07d73e90-6a12-4e96-9ae2-59a4c31253b4.mov,,,29.8976452658943,48.0974,1438,1280x720,h264,aac,1.0,,hififace_unofficial_256,Male,Urdu,25–34,Windows Camera App (Windows default),Windows laptop,DELL XPS 15 7590,True,"[{'type': 'speaking', 'description': 'Describe your favorite childhood memory'}]",left,['v1.0.0_dataset'],2025-06-16T18:15:01.193631Z,,48.097433,882429/29515,882429/29515,1280,720,False,,h264,1438,17087560,High,yuv420p,yuv420p,tv,bt709,unknown,unknown,left,progressive,1/882429,True,mov,,,,,,,facefusion/00486
00357--d747c6fc-879b-410a-8190-255bffcdd2d3,raw,357,d747c6fc-879b-410a-8190-255bffcdd2d3,grl-mleng-dsfactory-training-video-data,raw/00357/d747c6fc-879b-410a-8190-255bffcdd2d3.mov,,,30.171106835908912,51.009033,1539,1280x720,h264,aac,,,,Female,Greek,35–44,Windows Camera App (Windows default),Windows laptop,Dell Latitude 5490,False,"[{'category': 'postural', 'type': 'pose', 'description': 'slouch'}, {'category': 'emblematic', 'type': 'gesture', 'description': 'air quotes'}, {'category': 'head', 'type': 'pose', 'description': 'slow head nod'}, {'category': 'iconic', 'type': 'gesture', 'description': 'mimic typing'}, {'category': 'deictic', 'type': 'gesture', 'description': 'gesture outward'}, {'category': 'postural', 'type': 'pose', 'description': 'tilted head'}, {'category': 'facial', 'type': 'pose', 'description': 'smile'}, {'category': 'affective', 'type': 'gesture', 'description': 'covering mouth'}, {'category': 'emblematic', 'type': 'gesture', 'description': 'facepalm'}, {'category': 'gaze', 'type': 'pose', 'description': 'direct eye contact'}]",variable,['v1.0.0_dataset'],2025-06-16T18:16:01.537716Z,,51.009033,60/1,2885625/95642,1280,720,True,aac,h264,1539,8188518,Main,yuvj420p,yuvj420p,pc,unknown,unknown,unknown,left,progressive,1/30000,True,mp4,0.951235,1463.0,75.0,943.0,1449.0,True,raw/00357
00357--d747c6fc-879b-410a-8190-255bffcdd2d3,facefusion-v1,357,d747c6fc-879b-410a-8190-255bffcdd2d3,grl-mleng-dsfactory-training-video-data,facefusion/00357/00357_d747c6fc-879b-410a-8190-255bffcdd2d3.mov,/00357.jpg,grl-mleng-dsfactory-training-faces,30.171106835908912,51.009033,1539,1280x720,h264,aac,1.0,,inswapper_128,Female,Greek,35–44,Windows Camera App (Windows default),Windows laptop,Dell Latitude 5490,False,"[{'category': 'postural', 'type': 'pose', 'description': 'slouch'}, {'category': 'emblematic', 'type': 'gesture', 'description': 'air quotes'}, {'category': 'head', 'type': 'pose', 'description': 'slow head nod'}, {'category': 'iconic', 'type': 'gesture', 'description': 'mimic typing'}, {'category': 'deictic', 'type': 'gesture', 'description': 'gesture outward'}, {'category': 'postural', 'type': 'pose', 'description': 'tilted head'}, {'category': 'facial', 'type': 'pose', 'description': 'smile'}, {'category': 'affective', 'type': 'gesture', 'description': 'covering mouth'}, {'category': 'emblematic', 'type': 'gesture', 'description': 'facepalm'}, {'category': 'gaze', 'type': 'pose', 'description': 'direct eye contact'}]",variable,['v1.0.0_dataset'],2025-06-16T18:16:01.537716Z,,51.009067,109853/3641,109853/3641,1280,720,False,,h264,1539,22874808,High,yuv420p,yuv420p,tv,bt709,unknown,unknown,left,progressive,1/109853,True,mov,,,,,,,facefusion/00357
00630--fd5283c9-39ef-4ff3-9437-4b182cc03120,raw,630,fd5283c9-39ef-4ff3-9437-4b182cc03120,grl-mleng-dsfactory-training-video-data,raw/00630/fd5283c9-39ef-4ff3-9437-4b182cc03120.mov,00630/fd5283c9-39ef-4ff3-9437-4b182cc03120_face_crop.png,grl-mleng-dsfactory-training-faces,30.03003003003003,38.6613,1161,1280x720,h264,aac,,,,Male,English,25–34,Windows Camera App (Windows default),Windows laptop,Huawei Matebook,True,"[{'type': 'speaking', 'description': 'Talk about your dream vacation destination'}]",forward,['v1.0.0_dataset'],2025-06-16T18:16:27.073982Z,,38.694167,10000/333,10000/333,1280,720,True,aac,h264,1161,10757352,Main,yuv420p,yuv420p,tv,bt709,bt709,bt709,topleft,progressive,1/100000,True,mov,,,,,,,raw/00630
00630--fd5283c9-39ef-4ff3-9437-4b182cc03120,facefusion-v1,630,fd5283c9-39ef-4ff3-9437-4b182cc03120,grl-mleng-dsfactory-training-video-data,facefusion/00630/00630_fd5283c9-39ef-4ff3-9437-4b182cc03120.mov,/00630.jpg,grl-mleng-dsfactory-training-faces,30.03003003003003,38.6613,1161,1280x720,h264,aac,1.0,,inswapper_128,Male,English,25–34,Windows Camera App (Windows default),Windows laptop,Huawei Matebook,True,"[{'type': 'speaking', 'description': 'Talk about your dream vacation destination'}]",forward,['v1.0.0_dataset'],2025-06-16T18:16:27.073982Z,,38.6613,10000/333,10000/333,1280,720,False,,h264,1161,32966876,High,yuv420p,yuv420p,tv,bt709,unknown,unknown,left,progressive,1/10000,True,mov,,,,,,,facefusion/00630
00088--9585e1cc-dc21-4d2f-9c0b-038ebca00726,raw,88,9585e1cc-dc21-4d2f-9c0b-038ebca00726,grl-mleng-dsfactory-training-video-data,raw/00088/9585e1cc-dc21-4d2f-9c0b-038ebca00726.mov,00088/9585e1cc-dc21-4d2f-9c0b-038ebca00726_face_crop.png,grl-mleng-dsfactory-training-faces,30.47126864079859,32.831361,1000,1280x720,h264,aac,,,,Female,,25–34,Windows Camera App (Windows default),Windows laptop,"HP ProBook 450 G10 15.6"" Business Laptop",True,"[{'type': 'speaking', 'description': 'Describe your perfect weekend'}]",forward,['v1.0.0_dataset'],2025-06-13T16:06:47.333925Z,,32.831383,60/1,5000000/164089,1280,720,True,aac,h264,1000,8256990,Main,yuvj420p,yuvj420p,pc,unknown,unknown,unknown,left,progressive,1/30000,True,mp4,0.961962,961.0,38.0,940.0,1441.0,True,raw/00088
00088--9585e1cc-dc21-4d2f-9c0b-038ebca00726,facefusion-v1,88,9585e1cc-dc21-4d2f-9c0b-038ebca00726,grl-mleng-dsfactory-training-video-data,facefusion/00088/00088_9585e1cc-dc21-4d2f-9c0b-038ebca00726.mov,00088/9585e1cc-dc21-4d2f-9c0b-038ebca00726_face_crop.png,grl-mleng-dsfactory-training-faces,30.47126864079859,32.831361,1000,1280x720,h264,aac,1.0,,inswapper_128,Female,,25–34,Windows Camera App (Windows default),Windows laptop,"HP ProBook 450 G10 15.6"" Business Laptop",True,"[{'type': 'speaking', 'description': 'Describe your perfect weekend'}]",forward,['v1.0.0_dataset'],2025-06-13T16:06:47.333925Z,,32.8178,737618/24207,737618/24207,1280,720,False,,h264,1000,26663901,High,yuv420p,yuv420p,tv,bt709,unknown,unknown,left,progressive,1/737618,True,mov,,,,,,,facefusion/00088
00512--49bd7e37-cbcf-422a-b674-e4e8e8bbaa28,raw,512,49bd7e37-cbcf-422a-b674-e4e8e8bbaa28,grl-mleng-dsfactory-training-video-data,raw/00512/49bd7e37-cbcf-422a-b674-e4e8e8bbaa28.mov,,,30.03552452569052,55.235417,1658,1280x720,h264,aac,,,,Female,Portuguese,25–34,Windows Camera App (Windows default),Windows laptop,Vivobook_AsusLaptop M3500QA_M3500QA,False,"[{'category': 'postural', 'type': 'pose', 'description': 'sit upright'}, {'category': 'deictic', 'type': 'gesture', 'description': 'gesture to right'}, {'category': 'iconic', 'type': 'gesture', 'description': 'fingers showing small size'}, {'category': 'emblematic', 'type': 'gesture', 'description': 'hand wave in circle'}, {'category': 'affective', 'type': 'gesture', 'description': 'hand on chin'}, {'category': 'gaze', 'type': 'pose', 'description': 'look away left'}, {'category': 'facial', 'type': 'pose', 'description': 'smile'}, {'category': 'head', 'type': 'pose', 'description': 'chin tuck'}, {'category': 'emblematic', 'type': 'gesture', 'description': 'wave'}, {'category': 'gaze', 'type': 'pose', 'description': 'direct eye contact'}]",variable,['v1.0.0_dataset'],2025-06-16T18:14:46.710022Z,,55.235417,60/1,16580000/552013,1280,720,True,aac,h264,1658,8120874,Main,yuvj420p,yuvj420p,pc,unknown,reserved,reserved,left,progressive,1/30000,True,mp4,0.840072,1392.0,265.0,940.0,2881.0,True,raw/00512
00512--49bd7e37-cbcf-422a-b674-e4e8e8bbaa28,facefusion-identity-swap-v1,512,49bd7e37-cbcf-422a-b674-e4e8e8bbaa28,grl-mleng-dsfactory-training-video-data,facefusion-identity-swap/00512/00512_49bd7e37-cbcf-422a-b674-e4e8e8bbaa28.mov,00553/65fde64b-ec28-482a-a801-7f3850969292_face_crop.png,grl-mleng-dsfactory-training-faces,30.03552452569052,55.235417,1658,1280x720,h264,aac,0.0,,inswapper_128,Female,Portuguese,25–34,Windows Camera App (Windows default),Windows laptop,Vivobook_AsusLaptop M3500QA_M3500QA,False,"[{'category': 'postural', 'type': 'pose', 'description': 'sit upright'}, {'category': 'deictic', 'type': 'gesture', 'description': 'gesture to right'}, {'category': 'iconic', 'type': 'gesture', 'description': 'fingers showing small size'}, {'category': 'emblematic', 'type': 'gesture', 'description': 'hand wave in circle'}, {'category': 'affective', 'type': 'gesture', 'description': 'hand on chin'}, {'category': 'gaze', 'type': 'pose', 'description': 'look away left'}, {'category': 'facial', 'type': 'pose', 'description': 'smile'}, {'category': 'head', 'type': 'pose', 'description': 'chin tuck'}, {'category': 'emblematic', 'type': 'gesture', 'description': 'wave'}, {'category': 'gaze', 'type': 'pose', 'description': 'direct eye contact'}]",variable,['v1.0.0_dataset'],2025-06-16T18:14:46.710022Z,,55.2013,683999/22773,683999/22773,1280,720,False,,h264,1658,16600108,High,yuv420p,yuv420p,tv,bt709,unknown,unknown,left,progressive,1/683999,True,mov,,,,,,,facefusion-identity-swap/00512
